id,title,link,content,gold_label
288,چین میں ’’زھوہائی ایئر شو‘‘ شروع، جدید   6thجنریشن جے-35 اے اسٹیلتھ  طیارے کی نمائش,https://www.express.pk/story/2733214/chain-mein-zuhai-air-show-shuru-jadeed-6th-gen-j-35-a-astilth-tayyaray-ki-numayesh,چین کا سب سے بڑا ایئر شو جنوبی شہر زھوہائی میں شروع ہو گیا۔ شو میں چین کے تیار کردہ جدید سکستھ جنریشن جے-35 اے اسٹیلتھ لڑاکا سپر سانک طیارے جس کو مقامی سطح پربیڈی کا نام دیا گیا ہے کی نمائش کی جا رہی ہے۔ یہ طیارے خلا سے بھی اپنے نشانے کو درست ہدف بنانے کی صلاحیت رکھتا ہے۔ طیارے کی رونمائی پوری دنیا میں ایک موضوع بن چکی ہے۔,world
289,ایلون مسک کی اقوام متحدہ میں ایران کے مستقل مندوب سے ملاقات، امریکی میڈیا,https://www.express.pk/story/2733213/elon-musk-ki-aqwam-mutahidda-mein-iran-ke-mustaqil-mandoob-se-mulaqaat-us-media,نو منتخب امریکی صدر ڈونلڈ ٹرمپ کے مشیر ایلون مسک نے اقوام متحدہ میں ایران کے مستقل مندوب امیر سعید ایراوانی سے ملاقات کی ہے۔ امریکی ذرائع ابلاغ نے ملاقات کی تصدیق کرتے ہوئے بتایا کہ دونوں ممالک کی شخصیات کے درمیان کشیدگی ختم کرنے کے حوالے گفتگو ہوئی ہے۔ ایلون مسک اور امیر سعید ایراوانی کے درمیان ملاقات ایک گھنٹہ جاری رہی، جو کہ ایک خفیہ مقام پر ہوئی جس کی اطلاع بائیڈن انتظامیہ کو بھی نہیں تھی، جبکہ اقوام متحدہ میں ایرانی مشن نے اس ملاقات کی تردید کی ہے۔ ڈونلڈ ٹرمپ کے کمیونیکیشن ڈائریکٹر اسٹیون شیئنگ کا کہنا ہے کہ وہ ایسی نجی ملاقات پر کوئی تبصرہ نہیں کریں گے جو شاید نہ بھی ہوئی ہو۔ واضح رہے کہ ڈونلڈ ٹرمپ نے اپنے پہلے دور صدارت کے ایران پر مزید پابندیاں عائد کی تھیں۔,world
290,امریکا کی پاکستان میں حالیہ دہشتگردی کے واقعات کی شدید مذمت,https://www.express.pk/story/2733204/america-ki-pakistan-mein-haliya-dehsatgardi-ke-waqeat-ki-shadeed-muzammat,امریکا نے پاکستان میں حالیہ دہشگردی کے واقعات کی شدید مذمت کی ہے۔ نائب ترجمان امریکی محکمہ خارجہ ویدانت پٹیل نے وائٹ ہاؤس میں پریس کانفرنس میں صحافیوں کے سوالوں کے جوابات دیتے ہوئے کہ پاکستان میں ریلوے اسٹیشن پر ہونے والے بم دھماکے کی شدید مذمت کرتے ہیں۔ ویدانت پٹیل نے کہا کہ ہم متاثرین اورانکےاہلخانہ کےساتھ اپنی گہری تعزیت کا اظہار کرتے ہیں۔ نائب ترجمان کا کہنا تھا کہ پاکستان کے ساتھ خطرات سے نمٹنے میں ہمارا مشترکہ مفاد ہے، اور علاقائی سلامتی کے لیے ہمارا مشترکہ عزم ہے۔ ترجمان نے کہا کہ دہشتگردی کے خلاف پاکستان کے ساتھ کندھے سے کندھا ملا کر کھڑے رہیں گے۔ ویدانت پٹیل سے ایک صحافی نے بھارتی کرکٹ ٹیم کے پاکستان نہ آنے پر سوال کیا کہ، آپ کے خیال میں کیا سیاست کو کھیلوں سے ملانا درست ہے؟ جواب میں امریکی محکمہ خارجہ کے ترجمان نے کہا کہ کھیل یقینی طورپرایک طاقتوراورمربوط قوت ہے، امریکا نے ہمیشہ کھیلوں کی سفارت کاری کو ترجیح دی ہے، کھیل بہت سارے لوگوں کو آپس میں جوڑتے ہیں۔ نائب ترجمان امریکی محکمہ خارجہ ویدانت پٹیل نے مزید کہا کہ پاکستان اور بھارت کے تعلقات سے متعلق دونوں ملک خود بات کر سکتے ہیں، کیونکہ پاک بھارت تعلقات پر ہمارے لئے درمیان میں آنے کیلئے کچھ نہیں ہے۔,world
291,سینیٹ کے بعد ایوان نمائندگان میں بھی ٹرمپ کی جماعت نے اکثریت حاصل کرلی,https://www.express.pk/story/2733153/donald-trump-republican-majority-senate-congress-uselection2024,امریکی صدارتی الیکشن میں ڈونلڈ ٹرمپ نے 300 سے زائد الیکٹورل ووٹس حاصل کرکے حکمراں جماعت کی امیدوار اور نائب صدر کملا ہیرس کو شکست دیدی اور ان کی جماعت نے اب سینیٹ کے بعد ایوان نمائندگان کا میدان بھی مار لیا۔ عالمی خبر رساں ادارے کے مطابق ٹرمپ کی جماعت ری پبلکن پارٹی کو کانگریس کے دونوں ایوانوں (سینیٹ اور ایوان نمائندگان) میں نومنتخب صدر ڈونلڈ ٹرمپ کے وژن کے فوری نفاذ کا مینڈیٹ مل گیا۔ امریکی ریاستوں ایری زونا اور کیلی فورنیا میں ووٹوں کی سست گنتی کے باعث نتائج اب جاری کردیئے گئے جس سے ریپبلکن کے ایوان نمائندگان میں نمبرز پورے ہوگئے۔ ڈونلڈ ٹرمپ کی جماعت ری پبلکنز نے امریکا کے ایوانِ نمائندگان میں 435 میں سے 218 نشستیں حاصل کرلیں جو اکثریت حاصل کرنے کے لیے درکار نمبر ہے۔ دوسری جانب حکمراں جماعت ڈیمو کریٹ ایوان نمائندگان کی 208 نشستیں حاصل کرنے میں کامیاب رہی۔ یاد رہے کہ ری پبلکن پارٹی سینیٹ کی 100 نشستوں میں سے 53 نشستیں جیت کر پہلے ہی ایوان بالا میں اکثریت حاصل کر چکی ہے۔,world
292,طالبان اہلکار کے قاتل کو سرِعام گولیاں مار کر موت کی سزا دیدی گئی,https://www.express.pk/story/2733136/taliban-killer-sentenced-death-stadium,طالبان نے قصاص و دیت کے اسلامی قانون کے تحت صوبہ پکتیا کے علاقے گردیز میں ایک قاتل کو سزائے موت دیدی گئی۔ عالمی خبر رساں ادارے کے مطابق سرعام سزائے موت دینے کے لیے شہریوں سمیت عبوری وزیرِِ داخلہ سراج الدین حقانی سمیت سینئر سویلین، جوڈیشل اور ملٹری حکام اور عوام کو بھی دعوت دی گئی تھی۔ سزائے موت دیکھنے کے لیے شہریوں کی بڑی تعداد گراؤنڈ میں جمع ہوئی تھی تاہم کسی کو موبائل فون اور کیمرے اندر لے جانے کی اجازت نہیں دی گئی۔ طالبان حکام نے یہ نہیں بتایا کہ سزائے موت پر عمل درآمد کس طرح دی گئی۔ تاہم عالمی خبر رساں ادارے اے ایف پی نے دعویٰ کیا ہے کہ مقتول کے لواحقین میں سے ایک نے قاتل کے سینے پر تین گولیاں مار کر سزائے موت پر عمل درآمد کیا۔ طالبان حکومت کی جانب سے جاری بیان میں بتایا گیا کہ ایاز اسد نامی شخص پر الزام تھا کہ اس نے ایک طالبان اہلکار کو قتل کیا تھا۔ بیان میں مزید کہا گیا کہ قصاص کے حکم سے قبل تین مرحلوں پر مشتمل فوجی عدالت نے اس کیس کی باریک بینی سے سماعت کی اور شواہد کی روشنی میں سزا سنائی تھی۔ یاد رہے کہ طالبان کی سپریم کورٹ کے اعداد و شمار کے مطابق گزشتہ ماہ خواتین سمیت تقریباً 100 افغان شہریوں کو سرِ عام کوڑے مارے گئے۔,world
293,اسرائیل غزہ میں انسانی حقوق سے متعلق سنگین خدشات کو دور نہ کرسکا؛ یورپی یونین خارجہ پالیسی چیف,https://www.express.pk/story/2733111/eu-foreign-affairs-and-security-policy-chief-josep-borrell-israel-gaza,,world
294,ٹرمپ متعدد فوجی سربراہان اور افسران کو برطرف کردیں گے؛ فہرستیں تیار,https://www.express.pk/story/2733102/donald-trump-to-fired-army-pentagon-officers-list,"نو منتخب امریکی صدر ڈونلڈ ٹرمپ گزشتہ الیکشن میں اپنی شکست کا ذمہ دار اسٹیبلشمنٹ کو ٹھہراتے آئے ہیں اور اپنی انتخابی مہم کے دوران ایسے فوجی افسران کو ہٹانے کا ارادہ بھی ظاہر کرچکے ہیں۔ عالمی خبر رساں ایجنسی رائٹزر نے دعویٰ کیا ہے کہ نومنتخب صدر ڈونلڈ ٹرمپ کی ٹیم نے پینٹاگون کے ایسے افسران کی فہرست بنانا شروع کردی ہے جنھیں ٹرمپ اپنے عہدے کا حلف اُٹھانے کے بعد برطرف کردیں گے۔ رائٹرز نے دعویٰ کیا ہے کہ اس فہرست میں چیئرمین اور وائس چیئرمین جوائنٹ چیفس آف اسٹاف سمیت برّی، بحری، فضائی اور نیشنل گارڈز کے سربراہان بھی شامل ہیں۔ فہرستیں بنانے والی ٹرمپ کی عبوری ٹیم کے قریب سمجھے جانے والے ایک اہلکار نے نام نہ ظاہر کرنے کی شرط پر رائٹرز کو بتایا کہ ٹرمپ کے پہلے دورِ اقتدار کے چیف آف اسٹاف مارک ملی کے قریب رہنے والے افسران کی برطرفی کا امکان زیادہ ہے۔ اس فہرست میں اُن افسران کو بھی شامل کیے جانے کا امکان ہے جنھوں نے افغانستان نے امریکی فوجیوں کے انخلا کی ناقص منصوبہ بندی کی تھی اور جس سے پوری دنیا میں جگ ہنسائی ہوئی تھی۔ خیال رہے کہ مارک ملی کے ڈونلڈ ٹرمپ کو فاشسٹ رہنما سمجھنے کے بارے میں خیالات کسی سے ڈھکے چھپے نہیں ہیں۔ نومنتخب ٹرمپ کی جانب سے وزیر دفاع کے طور پر فوکس نیوز کے اینکر اور سابق فوجی پیٹ ہیگزتھ کی حیران تعیناتی سے بھی اس بات کو تقویت ملتی ہے کہ ٹرمپ پینٹاگون میں بڑی تبندیلیاں دیکھنا چاہتے ہیں۔ ٹرمپ کے مقرر کردہ وزیر دفاع پیٹ ہیگزتھ نے اپنی کتاب کی ""دی وار آن واریئرز: بیہائنڈ دی ٹریئل آف دی مین میں لکھا تھا کہ ہمیں پینٹاگون کی سینئر قیادت کو یکسر تبدیل کرنے کی ضرورت ہے تاکہ ہم اپنی قوم کے دفاع اور اپنے دشمنوں کو شکست دینے کے لیے تیار ہوں۔ تاہم ماہرین کا کہنا ہے کہ ڈونلڈ ٹرمپ کے لیے فوجیوں کو برطرف کرنا اتنا آسان نہیں ہوگا اور یہ بہت مشکل نظر آتا ہے کہ ٹرمپ اس فہرست کی توثیق کریں۔",world
295,لبنان میں حزب اللہ کیساتھ جھڑپ میں 6 اسرائیلی فوجی ہلاک,https://www.express.pk/story/2733086/hezbollah-attack-killed-israeli-soldiers-lebanon,اسرائیلی فوج نے تصدیق کی ہے کہ اس کے 6 اہلکار حزب اللہ کے ساتھ جھڑپ میں مارے گئے۔ عالمی خبر رساں ادارے کے مطابق یہ جھڑپ اس وقت ہوئی جب برّی کارروائیوں کو وسعت دینے کے لیے اسرائیلی فوجی اپنی سرحد سے ایک لبنانی دیہات میں داخل ہوگئے اور چاروں اطراف سے حزب اللہ کے نرغے میں آگئے۔ اسرائیلی فوج کا کہنا ہے اہلکار جنوبی لبنان کے ایک دیہات میں کارروائی کرتے کرتے ایک عمارت میں داخل ہوگئے جہاں حزب اللہ کے 4 جنگجو چھپے ہوئے تھے۔ اسرائیلی فوج کی جانب سے جاری بیان میں کہا گیا ہے کہ فائرنگ کے تبادلے میں 6 اہلکار اسٹاف سارجنٹ سرایا ایلبوئم، سارجنٹ یوو ڈینیل، اسٹاف سارجنٹ ڈاکٹر ہین، اسٹاف سارجنٹ نیر گوفر، سارجنٹ شیلیو اتزاک ساگرون اور اسٹاف سارجنٹ ڈیمونا مارے گئے۔ اسرائیلی فوج کے بیان میں کہا گیا ہے کہ ان اہلکاروں کی عمریں 19 سے 22 سال کے درمیان ہیں ان سب کا تعلق گولانی بریگیڈ کی 51 ویں بٹالین سے تھا۔ یاد رہے کہ رواں برس ستمبر سے جنوبی لبنان میں شروع ہونے والے برّی فوج کے آپریشن کے دوران اسرائیلی فوج کا اب تک ایک دن میں ہونا والا یہ دوسرا بڑا جانی نقصان یے۔ اس سے قبل 2 اکتوبر کو لبنان میں حزب اللہ کے ساتھ ایسی ہی ایک جھڑپ میں اسرائیلی فوج کے 8 اہلکار ہلاک ہوگئے تھے جو اس جنگ میں ایک دن میں اسرائیلی فوجیوں کی ہلاکت کا سب سے بڑا واقعہ ہے۔,world
296,منی پور میں نسلی فسادات کے بعد کشیدگی برقرار، متعدد بچے اور خواتین اغوا,https://www.express.pk/story/2733079/tensions-escalate-in-manipur-many-women-and-children-kidnapped,امپھال: بھارت کی شمال مشرقی ریاست منی پور میں خون ریز نسلی فسادات اور فوج کے جعلی مقابلوں کے باعث کشیدگی عروج پر ہے۔ انتہا پسند ہندوؤں کی جانب سے ریاستی سرپرستی میں عیسائیوں اور اقلیتوں کی نسل کشی جاری ہے۔ جیریبام کے علاقے سے تین بچے اور تین خواتین کو اغوا کرلیا گیا جبکہ دو بوڑھے افراد کی تشدد شدہ لاشیں ملبے سے ملیں۔ جیریبام ضلع میں پولیس کے ہاتھوں 10 کوکی عیسائیوں کی ہلاکت کے بعد سے کرفیو نافذ ہے۔ پولیس نے مقتولین کو شراندازی میں ملوث قرار دیا جبکہ کوکی قبائل کا کہنا ہے کہ 11 نومبر کو جعلی مقابلوں میں مارے جانے والے عسکریت پسند نہیں بلکہ ہمارے گائوں کے رضاکار تھے۔ کوکی قبائل کی جانب سے اپنے اکثریتی اضلاع میں ہڑتال جاری ہے اور ان کا کہنا ہے کہ بھارتی فوج نے گاؤں کو لوٹنے اور جلانے میں مدد فراہم کی، احتجاج اس وقت تک جاری رہے گا جب تک بھارتی پولیس سرعام معافی نہیں مانگتی۔ یاد رہے کہ مئی 2023 سے منی پور میں دو قبائل کے درمیان خونی جھڑپوں کا سلسلہ مودی کے سرکاری کوٹے کی متنازع پالیسی کے باعث شروع ہوا تھا۔ ان فسادات میں ہزار سے زائد افراد ہلاک ہوچکے ہیں جب کہ وزیر اعلیٰ اور دیگر وزرا سمیت اہم سیاسی شخصیات اور سرکاری دفاتر کو نذر آتش کیا جا چکا ہے۔,world
297,برازیل میں جی 20 سربراہی اجلاس سے قبل دو دھماکے، ایک شخص ہلاک,https://www.express.pk/story/2733058/brazil-men-g20-sarbarahi-ijlaas-se-qabal-do-dhamakay-1-halaak,برازیل میں جی 20 سربراہی اجلاس سے قبل ہونے والے دو دھماکوں میں ایک شخص ہلاک ہو گیا ہے۔ عالمی خبر رساں ادارے کی خبر کے مطابق دھماکے ساؤپالو میں سپریم کورٹ کے نزدیک ہوئے جس کے بعد سپریم کورٹ کو خالی کرا لیا گیا۔ پہلا دھماکہ سپریم کورٹ کے قریب ایک کار پارک میں ہوا۔ عدالت نے ایک بیان میں تصدیق کی کہ ججوں نے دھماکوں سے قبل مکمل اجلاس مکمل کیا تھا، انہیں فوری اور محفوظ طریقے سے باہر نکال لیا گیا تھا۔ وفاقی پولیس نے وسطی برازیلیا میں ہونے والے دھماکوں کی تحقیقات کے لیے ایک بم اسکواڈ تعینات کر دیا ہے۔۔ دھماکوں کے نتیجے میں کانگریس اور صدارتی محل کے قریب ایک چوک میں ایک شخص ہلاک ہو گیا، جس سے ملک میں جی 20 سربراہ اجلاس کی میزبانی سے قبل سیکیورٹی خدشات مزید بڑھ گئے ہیں۔ برازیل کے ایک مقامی میڈیا نے ان دھماکوں کو خودکش قرار دیا ہے۔ ایک پولیس افسر نے مقامی میڈیا کو بتایا کہ چوک سے ملنے والے متوفی شخص کے پاس دھماکہ خیز مواد تھا، لہذا اس کے جسم کا احتیاط سے معائنہ کیا جائے گا تاکہ کسی اور دھماکے کے خطرے سے بچا جا سکے۔ انہوں نے مزید کہا کہ دھماکوں کی نوعیت کے حوالے سے کچھ کہنا قبل از وقت ہے۔ ان دھماکوں کی آوازیں برازیلیا کے مشہور چوک پلازہ آف دی تھری پاورز کے آس پاس سنی گئیں جو برازیل کی تین اہم سرکاری شاخوں کو جوڑتی ہے۔ یہی وہ مقام تھا جہاں گزشتہ سال 8 جنوری کو فسادات ہوئے تھے جب سابق صدر جیر بولسونارو کے حامیوں نے ان کے انتخابات میں شکست کے خلاف احتجاج کرتے ہوئے سرکاری عمارتوں پر دھاوا بول دیا تھا۔,world
298,حزب اللہ کا تل ابیب میں اسرائیلی فوج کے ہیڈکوارٹرز پر حملے کا دعوی,https://www.express.pk/story/2733056/hizab-allah-ka-tall-abib-mein-israeli-fouj-ke-headquarters-par-hamlay-ka-daawa,حزب اللہ نے دعویٰ کیا ہے کہ اس نے تل ابیب میں اسرائیلی فوج کے ہیڈکوارٹرز پر حملہ کیا ہے۔ لبنانی تنظیم کے مطابق فوجی ہیڈکوارٹرز پر خودکش ڈرون طیاروں سے حملہ کیا گیا۔ اسرائیلی فوجی حکام کی جانب سے ابھی تک اس حملے کی تصدیق نہیں کی گئی ہے۔ دوسری جانب جنوبی لبنان میں حزب اللہ سے جھڑپوں میں چھ اسرائیلی فوجی ہلاک ہو گئے ہیں۔ اسرائیل نے جواب میں بیروت کے جنوبی نواح میں چار فضائی حملے کیے، صہیونی فوج کے لبنان شام سرحدی علاقے میں بھی حملے کیے۔ غزہ میں بھی اسرائیلی حملے جاری ہیں جس میں مزید کئی فلسطینی شہید ہو گئے ہیں۔ تلکرم میں اسرائیلی فوج کے حملے میں دو فلسطینی شہید اور کئی زخمی ہو گئے ہیں۔,world
299,امریکا کے ساتھ رابطوں کے چینلز موجود ہیں، ایرانی وزیرخارجہ,https://www.express.pk/story/2733040/amrika-k-sat-rabto-k-chinlz-mojod-i-airani-ozirkharj,ایران کے وزیرخارجہ عباس عراقچی نے کہا ہے کہ ایران اور امریکا کے درمیان بنیادی اختلافات کے باوجود رابطوں کے ذرائع موجود ہیں۔ ایرانی سرکاری خبرایجنسی تسنیم کی رپورٹ کے مطابق عباس عراقچی نے تہران میں کابینہ کے ہفتہ وار اجلاس کے دوران میڈیا سے غیررسمی گفتگو کرتے ہوئے کہا کہ ایران اور امریکا کے درمیان اختلافات کا معاملہ بنیادی ہے جوہوسکتا ہے کبھی حل نہ ہوں۔ انہوں نے کہا کہ ہمیں لاگت اور کشیدگی کم کرنے کے لیے انتظامات کی ضرورت ہے۔ ایرانی صدر نے نشان دہی کی کہ امریکا اور ایران کے درمیان رابطوں کے راستے اس وقت بھی موجود ہیں۔ ان کا کہنا تھا کہ امریکا کے ساتھ گزشتہ ماہ براہ راست جوہری مذاکرات کا کوئی جواز نہیں تھا۔ عباس عراقچی نے کہا کہ ہمیں ان مذاکرات کے لیے کوئی راستہ نظر نہیں آرہا ہے جب تک ہم موجودہ بحران کا خاتمہ نہیں کرسکتے ہیں۔ انٹرنیشنل اٹامک انرجی ایجنسی کے ڈائریکٹر جنرل رافیل گروسی کے ایرانی دورے سے متعلق سوال پر انہوں  نے کہا کہ ایران اور اقوام متحدہ کی جوہری توانائی کے ادارے کے درمیان طویل تعاون کا سلسلہ جاری ہے حالانکہ ملاقاتوں کے دوران مسائل کے بھی ابھر کے سامنے آتے رہے ہیں۔,world
300,حزب اللہ کے اسرائیل پر ڈرون حملے کا دعویٰ، دو اسرائیلی ہلاک,https://www.express.pk/story/2733031/hzb-all-k-asraeil-pr-ron-hml-ka-daaoi-do-asraeili-lak,لبنان کی مزاحمتی تحریک حزب اللہ نے دعویٰ کیا ہے کہ اسرائیل کے شہر نہاریا میں اسرائیلی فوجی بیس کو ڈرون سے نشانہ بنایا گیا جہاں دو افراد ہلاک ہوگئے۔ غیرملکی خبرایجنسی رائٹرز کی رپورٹ کے مطابق اسرائیل کی پولیس نے بتایا کہ شمالی اسرائیل کے شہر نہاریا میں رہائشی عمارت گرگئی، جس کے نتیجے میں دو افراد ہلاک ہوگئے، بعد ازاں حزب اللہ نے اس کی ذمہ داری قبول کی۔ حزب اللہ نے بیان میں کہا ہے نہاریا کے مشرق میں واقع فوجی بیس کو نشانہ بنانے کے لیے ڈرون حملہ کیا گیا تھا۔ اسرائیل کی فوج نے بتایا کہ اسرائیلی شہری ڈرون حملوں کی وجہ سے پناہ گاہوں میں منتقل ہوگئے، ریسکیو حکام نے بتایا کہ حیفہ کے مضافات میں اسکول نشانہ بنا جہاں بچوں کو فوری طور پر پناہ گاہوں میں میں لے جایا گیا۔ الجزیرہ کی رپورٹ کے مطابق حزب اللہ نے بیان میں کہا کہ شمالی اسرائیل میں ال-منارا کے جنوب میں اسرائیلی فوج کے ایک گروپ پر جنگجوؤں نے راکٹوں سے حملہ کیا۔ بیان میں کہا گیا کہ جنوبی لبنان میں مارون الراس گاؤں کے مشرقی علاقے میں بھی اسرائیلی فوجیوں پر راکٹوں سے حملے کیے گئے ہیں۔ لبنان کی وزارت صحت کے مطابق اسرائیل کی جانب سے ایک سال قبل شروع کی گئی جارحیت کے نتیجے میں لبنان میں اب تک 3 ہزار 287 افراد شہید ہوگئے ہیں اور ان میں سے اکثریت گزشتہ 7 ہفتوں کے دوران شہید ہوئے۔ بیان میں کہا گیا کہ اسرائیلی فوج شہریوں اور فوجیوں کے درمیان تمیز نہیں کرتی اور اندھادھند حملے اور بمباری کرتی ہے، جس سے عام شہریوں کا جانی نقصان ہوجاتا ہے۔ دوسری طرف اسرائیل کے مطابق حزب اللہ کے حملوں میں اب تک 100 افراد ہلاک ہوچکے ہیں، جن میں شہری اور فوجی شامل ہیں اور اکثرہلاکتیں جنوبی اسرائیل، گولان کی پہاڑیوں اور جنوبی لبنان میں ہوئی ہیں۔ حزب اللہ نے گزشتہ روز دعویٰ کیا تھا کہ اس کے جنگجوؤں نے یکم اکتوبر سے اب تک 100 سے زائد اسرائیلی فوجیوں کو ہلاک کردیا ہے۔ حزب اللہ نے بیان میں کہا تھا کہ یکم اکتوبر سے اب تک جنوبی لبنان کے کئی قصبوں سے اسرائیلی افواج کو واپسی پر مجبور کردیا گیا ہے اور اسرائیل کے فوجی مراکز پر مزید حملوں کا عزم دہرایا۔ اسرائیلی فوج نے بیان میں کہا کہ حزب اللہ نے منگل کو 55 پروجیکٹائل فائر کردیے تھے۔,world
301,امریکی نومنتخب صدر ٹرمپ کی بائیڈن سے وائٹ ہاؤس میں ملاقات,https://www.express.pk/story/2733026/amriki-nomntkhb-sdr-rmp-ki-baein-s-oae-aoes-mi-mlakat,امریکا کے نومنتخب صدر ڈونلڈ ٹرمپ اور ان کے طویل حریف جوبائیڈن کے درمیان وائٹ ہاؤس میں صدارتی انتخاب کے بعد پہلی مرتبہ ملاقات ہوئی جہاں دونوں رہنماؤں نے جنوری میں پرسکون انتقال اقتدار کا عہد کیا۔ خبرایجنسی رائٹرز کی رپورٹ کے مطابق امریکی صدر جوبائیڈن اور نومنتخب صدر ڈونلڈ ٹرمپ اوول آفس میں ایک ساتھ بیٹھ گئے۔ جوبائیڈن نے کہا کہ ہم پرعزم ہیں کہ ایسا ہی کریں گے جیسے ہم نے کہا ہے، پرامن انتقال اقتدار کے لیے اور آپ سے تعاون کے لیے جو ممکن اس کو یقینی بنائیں گے اور جس کی آپ کو ضرورت ہے، خوش آمدید، واپسی خوش آمدید۔ ڈونلڈ ٹرمپ نے کہا کہ سیاست مشکل ہے، کئی پہلوؤں سے ایک بہتر دنیا نہیں ہے لیکن آج ایک اچھی دنیا ہے اور انتقال اقتدار پر میں خراج تحسین پیش کرتا ہوں جواتنی ہی پرامن ہوگی جتنی ہم کرسکتے ہیں اور میں جوبائیڈن کے کردار پر بھی بہت خراج تحسین پیش کرتا ہوں۔ نومنتخب صدر ٹرمپ 20 جنوری کو اپنا منصب سنبھال لیں گے۔ ڈیموکریٹس اور ری پبلکنز کے دونوں رہنماؤں نے ملاقات کے دوران صحافیوں کے سوالوں کا جواب نہیں دیا۔ قبل ازیں ڈونلڈ ٹرمپ سخت سیکیورٹی میں وائٹ ہاؤس پہنچے اور جوبائیڈن نے سابق اور مستقبل کے صدر کا استقبال کیا اور خاتون اول جل بائیڈن نے بھی استقبال کیا۔ وائٹ ہاؤس نے بیان میں کہا کہ خاتون اول نے ٹرمپ کو ہاتھ لکھے ہوئے مبارک باد کا خط دیا جو ان کی اہلیہ میلانیا ٹرمپ کے لیے تھا اور ان کی ٹیم نے اقتدار کی منتقلی میں تعاون کا عزم کیا۔ واضح رہے کہ ٹرمپ اور بائیڈن نے 2020 کے انتخاب میں بھی ایک دوسرے کے خلاف سخت بیان بازی کی تھی اور اس کے بعد بھی بیانات دیے جاتے رہے تھے۔ صدر جوبائیڈن 81 برس کی عمر میں اپنی مدت مکمل کرکے جا رہے ہیں جبکہ 78 سالہ ٹرمپ اپنی دوسری مدت پوری کریں گے تاہم بائیڈن ماضی میں ٹرمپ کو جمہوریت کے لیے خطرہ قرار دے چکے ہیں۔ دوسری جانب ٹرمپ نے جوبائیڈن کو نالائق سے تعبیر کیا تھا اور 2020 کی انتخابی مہم کے دوران بائیڈن پر دھوکا دہی کے بے بنیاد الزامات عائد کیے تھے۔,world
